,file_path,copyright,falsePositive
4853,tensorflow-master/tensorflow/lite/delegates/nnapi/nnapi_delegate_plugin.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4854,tensorflow-master/tensorflow/core/ir/importexport/tests/roundtrip/verify_roundtrip.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4855,tensorflow-master/tensorflow/core/ir/importexport/tests/roundtrip/roundtrip.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4856,tensorflow-master/tensorflow/core/ir/importexport/mangling.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4857,tensorflow-master/tensorflow/core/ir/importexport/functiondef_import.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4858,tensorflow-master/tensorflow/core/ir/importexport/convert_types.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4859,tensorflow-master/tensorflow/core/ir/importexport/convert_tensor.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4860,tensorflow-master/tensorflow/core/ir/importexport/convert_attributes.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4861,tensorflow-master/tensorflow/core/ir/importexport/convert_attributes.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4862,tensorflow-master/tensorflow/core/ir/importexport/load_proto.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4863,tensorflow-master/tensorflow/core/ir/importexport/parse_text_proto.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4864,tensorflow-master/tensorflow/core/ir/importexport/functiondef_export.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4865,tensorflow-master/tensorflow/core/ir/importexport/functiondef_import.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4866,tensorflow-master/tensorflow/core/ir/dialect.td,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4867,tensorflow-master/tensorflow/core/common_runtime/node_file_writer.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4868,tensorflow-master/tensorflow/core/common_runtime/lower_function_call_inline_policy.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4869,tensorflow-master/tensorflow/lite/delegates/flex/buffer_map_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4870,tensorflow-master/tensorflow/lite/delegates/flex/buffer_map_util.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4871,tensorflow-master/tensorflow/lite/delegates/flex/delegate_symbol.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4872,tensorflow-master/tensorflow/lite/delegates/flex/subgraph_resource.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4873,tensorflow-master/tensorflow/lite/delegates/flex/tflite_subgraph_execute.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4874,tensorflow-master/tensorflow/core/common_runtime/collective_test_util.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4875,tensorflow-master/tensorflow/core/common_runtime/cost_measurement_registry.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4876,tensorflow-master/tensorflow/core/common_runtime/cost_measurement.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4877,tensorflow-master/tensorflow/lite/delegates/gpu/metal/benchmarking/main.mm,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4878,tensorflow-master/tensorflow/core/common_runtime/null_request_cost_accessor.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4879,tensorflow-master/tensorflow/core/common_runtime/request_cost_accessor_registry.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4880,tensorflow-master/tensorflow/lite/delegates/gpu/metal/kernels/gather_test.mm,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4881,tensorflow-master/tensorflow/lite/delegates/gpu/metal/kernels/resampler_test.mm,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4882,tensorflow-master/tensorflow/lite/delegates/gpu/metal/kernels/lstm_test.mm,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4883,tensorflow-master/tensorflow/lite/delegates/gpu/metal/kernels/reduce_test.mm,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4884,tensorflow-master/tensorflow/lite/delegates/gpu/metal/kernels/conv_weights_converter_test.mm,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4885,tensorflow-master/tensorflow/lite/delegates/gpu/metal/kernels/split_test.mm,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4886,tensorflow-master/tensorflow/lite/delegates/gpu/metal/kernels/tile_test.mm,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4887,tensorflow-master/tensorflow/lite/delegates/gpu/metal/kernels/mean_stddev_normalization_test.mm,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4888,tensorflow-master/tensorflow/lite/delegates/gpu/metal/kernels/transpose_test.mm,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4889,tensorflow-master/tensorflow/lite/delegates/gpu/metal/metal_device.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4890,tensorflow-master/tensorflow/lite/delegates/gpu/metal/metal_device.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4891,tensorflow-master/tensorflow/core/common_runtime/null_request_cost_accessor.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4892,tensorflow-master/tensorflow/core/common_runtime/request_cost.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4893,tensorflow-master/tensorflow/core/common_runtime/inline_function_utils_test.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4894,tensorflow-master/tensorflow/core/common_runtime/request_cost_accessor_registry_test.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4895,tensorflow-master/tensorflow/lite/delegates/gpu/gl/gl_texture_helper.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4896,tensorflow-master/tensorflow/lite/delegates/gpu/gl/kernels/tile_test.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4897,tensorflow-master/tensorflow/lite/delegates/gpu/gl/kernels/resampler.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4898,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_factory.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4899,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4900,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_plugin_init.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4901,tensorflow-master/tensorflow/lite/delegates/gpu/gl/kernels/tile.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4902,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_process_state.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4903,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_plugin_init.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4904,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_init.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4905,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_util.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4906,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4907,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_bfc_allocator.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4908,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_init.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4909,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_context.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4910,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_process_state.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4911,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_simple_allocator.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4912,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_simple_allocator.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4913,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_factory.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4914,tensorflow-master/tensorflow/lite/delegates/gpu/gl/kernels/tile.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4915,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4916,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_context.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4917,tensorflow-master/tensorflow/core/common_runtime/pluggable_device/pluggable_device_bfc_allocator.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4918,tensorflow-master/tensorflow/core/common_runtime/cost_measurement_registry_test.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4919,tensorflow-master/tensorflow/core/common_runtime/no_op_cost_measurement.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4920,tensorflow-master/tensorflow/core/common_runtime/request_cost_accessor_registry.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4921,tensorflow-master/tensorflow/lite/delegates/gpu/gl/kernels/resampler_test.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4922,tensorflow-master/tensorflow/lite/delegates/gpu/gl/kernels/resampler.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4923,tensorflow-master/tensorflow/lite/delegates/gpu/gl/gl_texture_helper.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4924,tensorflow-master/tensorflow/core/common_runtime/no_op_cost_measurement_test.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4925,tensorflow-master/tensorflow/core/common_runtime/all_to_all_test.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4926,tensorflow-master/tensorflow/core/common_runtime/request_cost.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4927,tensorflow-master/tensorflow/core/common_runtime/collective_test_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4928,tensorflow-master/tensorflow/lite/delegates/gpu/common/task/serialization_base.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4929,tensorflow-master/tensorflow/lite/delegates/gpu/common/task/testing_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4930,tensorflow-master/tensorflow/core/common_runtime/cost_constants.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4931,tensorflow-master/tensorflow/lite/delegates/gpu/common/task/profiling_info.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4932,tensorflow-master/tensorflow/core/common_runtime/request_cost_test.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4933,tensorflow-master/tensorflow/lite/delegates/gpu/common/task/weights_conversion.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4934,tensorflow-master/tensorflow/lite/delegates/gpu/common/task/serialization_base.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4935,tensorflow-master/tensorflow/lite/delegates/gpu/common/task/profiling_info.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4936,tensorflow-master/tensorflow/lite/delegates/gpu/common/operation_parser.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4937,tensorflow-master/tensorflow/core/common_runtime/eager/custom_device_op_handler.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4938,tensorflow-master/tensorflow/core/common_runtime/eager/custom_device_op_handler.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4939,tensorflow-master/tensorflow/lite/delegates/gpu/common/gpu_model_generated.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4940,tensorflow-master/tensorflow/lite/delegates/gpu/common/gpu_model.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4941,tensorflow-master/tensorflow/lite/delegates/gpu/common/operation_parser.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4942,tensorflow-master/tensorflow/lite/delegates/gpu/common/model_builder_internal.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4943,tensorflow-master/tensorflow/lite/delegates/gpu/common/google/BUILD,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4944,tensorflow-master/tensorflow/lite/delegates/gpu/common/google/status_macros.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4945,tensorflow-master/tensorflow/lite/delegates/gpu/common/transformations/merge_densify.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4946,tensorflow-master/tensorflow/core/common_runtime/node_file_writer.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4947,tensorflow-master/tensorflow/lite/delegates/gpu/common/transformations/merge_densify.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4948,tensorflow-master/tensorflow/core/common_runtime/cost_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4949,tensorflow-master/tensorflow/lite/delegates/gpu/common/gpu_model.fbs,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4950,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/strided_slice_test_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4951,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/depthwise_conv_3x3_stride_h2_test_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4952,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/prelu_test_util.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4953,tensorflow-master/tensorflow/core/common_runtime/null_request_cost_accessor_test.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4954,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/resize_test_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4955,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/convolution_transposed_4x4_test_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4956,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/convolution_transposed_thin_test_util.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4957,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/resampler.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4958,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/winograd_test_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4959,tensorflow-master/tensorflow/core/common_runtime/type_inference.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4960,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/concat_test_util.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4961,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/elementwise_test_util.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4962,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/convolution_transposed_thin_test_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4963,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/add_test_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4964,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/gather.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4965,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/gather_test_util.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4966,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/transpose_test_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4967,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/tile_test_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4968,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/conv_constants_test_util.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4969,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/fully_connected_test_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4970,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/tile.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4971,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/concat_test_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4972,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/space_to_depth_test_util.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4973,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/conv_weights_converter_test_util.h,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
4974,tensorflow-master/tensorflow/lite/delegates/gpu/common/tasks/quantize_and_dequantize_test_util.cc,Copyright 2021 The TensorFlow Authors. All Rights Reserved.,0
