file_path,copyright,falsePositive
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/clientset/versioned/typed/example/v1/generated_expansion.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/typed/example/v1/generated_expansion.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/clientset/versioned/fake/register.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/clientset/versioned/fake/clientset_generated.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/clientset/versioned/clientset.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/apis/example/v1/zz_generated.deepcopy.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/apis/example/v1/zz_generated.deepcopy.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/apis/example/v1/zz_generated.deepcopy.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/listers/example/v1/clustertesttype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/listers/example/v1/expansion_generated.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/listers/example/v1/expansion_generated.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/listers/example/v1/expansion_generated.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/listers/example/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/applyconfiguration/example/v1/clustertesttype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/applyconfiguration/example/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/applyconfiguration/utils.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/informers/externalversions/factory.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/informers/externalversions/internalinterfaces/factory_interfaces.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/informers/externalversions/example/v1/clustertesttype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/informers/externalversions/example/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/informers/externalversions/example/v1/interface.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/informers/externalversions/example/interface.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/MixedCase/informers/externalversions/generic.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/scheme/register.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example3.io/v1/fake/fake_testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example3.io/v1/fake/fake_example3.io_client.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example3.io/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example3.io/v1/example3.io_client.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example3.io/v1/generated_expansion.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example/v1/generated_expansion.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example2/v1/generated_expansion.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/typed/example2/v1/generated_expansion.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example/v1/example_client.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example/v1/fake/fake_testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example/v1/fake/fake_example_client.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example2/v1/example2_client.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example2/v1/fake/fake_testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example2/v1/fake/fake_example2_client.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/typed/example2/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/fake/register.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/fake/clientset_generated.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/clientset/versioned/clientset.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/apis/example3.io/zz_generated.deepcopy.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/apis/example3.io/v1/zz_generated.deepcopy.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/apis/example/v1/zz_generated.deepcopy.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/apis/example2/v1/zz_generated.deepcopy.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/apis/example2/v1/zz_generated.deepcopy.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/apis/example3.io/v1/zz_generated.conversion.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/apis/example/zz_generated.deepcopy.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/apis/example/v1/zz_generated.conversion.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/apis/example2/zz_generated.deepcopy.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/apis/example2/v1/zz_generated.conversion.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/listers/example3.io/v1/expansion_generated.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/listers/example/v1/expansion_generated.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/listers/example2/v1/expansion_generated.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/listers/example2/v1/expansion_generated.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/listers/example3.io/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/listers/example/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/listers/example2/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/informers/externalversions/factory.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/informers/externalversions/example3.io/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/informers/externalversions/example3.io/v1/interface.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/informers/externalversions/example/v1/interface.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/informers/externalversions/example2/v1/interface.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/informers/externalversions/example3.io/interface.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/informers/externalversions/internalinterfaces/factory_interfaces.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/informers/externalversions/example/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/informers/externalversions/example/interface.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/informers/externalversions/example2/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/informers/externalversions/example2/interface.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/informers/externalversions/generic.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/apiserver/openapi/zz_generated.openapi.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/clientset/versioned/scheme/register.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/clientset/versioned/typed/example/v1/clustertesttype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/clientset/versioned/typed/example/v1/example_client.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/clientset/versioned/typed/example/v1/fake/fake_testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/clientset/versioned/typed/example/v1/fake/fake_clustertesttype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/clientset/versioned/typed/example/v1/fake/fake_example_client.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/clientset/versioned/typed/example/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/clientset/versioned/fake/register.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/clientset/versioned/fake/clientset_generated.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/clientset/versioned/clientset.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/listers/example/v1/clustertesttype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/listers/example/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/applyconfiguration/example/v1/clustertesttype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/applyconfiguration/example/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/applyconfiguration/utils.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/informers/externalversions/factory.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/informers/externalversions/internalinterfaces/factory_interfaces.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/informers/externalversions/example/v1/clustertesttype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/informers/externalversions/example/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/informers/externalversions/example/v1/interface.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/informers/externalversions/example/interface.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/HyphenGroup/informers/externalversions/generic.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/scheme/register.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/typed/example/v1/clustertesttype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/typed/example/v1/example_client.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/typed/example/v1/fake/fake_testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/typed/example/v1/fake/fake_clustertesttype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/typed/example/v1/fake/fake_example_client.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/typed/example/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/typed/example2/v1/example2_client.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/typed/example2/v1/fake/fake_testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/typed/example2/v1/fake/fake_example2_client.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/typed/example2/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/fake/register.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/fake/clientset_generated.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/clientset/versioned/clientset.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/listers/example/v1/clustertesttype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/listers/example/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/listers/example2/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/applyconfiguration/example/v1/clustertesttype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/applyconfiguration/example/v1/testtype.go,Copyright The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/code-generator/examples/crd/applyconfiguration/example2/v1/testtype.go,Copyright The Kubernetes Authors.,0
